,id,question,alternatives,label,has_figure
132,questao_133,"Em uma indústria, o controle da dureza da água é importante quando ela é utilizada em caldeiras, uma vez que sais pouco solúveis, formados a partir de sulfatos e carbonatos, podem acumular-se no interior das tubulações, causando obstruções. Para avaliar a água utilizada nessa indústria, foram realizados testes de qualidade que consideraram os parâmetros apresentados no quadro.

|   Teste  | Parâmetro medido      |
|---------:|:----------------------|
|       1  | Cálcio                |
|       2  | Cloreto               |
|       3  | Turbidez              |
|       4  | Coliformes totais     |
|       5  | Sólidos sedimentáveis |

Qual teste deve ser considerado para controlar a formação desse tipo de obstrução de tubulações?","['1', '2', '3', '4', '5']",A,False
133,questao_134,"As aves apresentam dois tipos de músculos em seus corpos: vermelhos e brancos. Aves migratórias como garças, gansos e patos selvagens têm os músculos vermelhos bem desenvolvidos, com ampla rede de vasos sanguíneos.
Nas viagens por grandes distâncias, tais músculos são fundamentais, pois favorecem o(a)","['execução de manobras.', 'metabolismo corpóreo elevado.', 'manutenção da aerodinâmica.', 'deslocamento a grandes velocidades.', 'capacidade de voo em grandes altitudes.']",B,False
134,questao_135,"Existe no comércio um produto antimofo constituído por uma embalagem com tampa perfurada contendo cloreto de cálcio anidro, CaCl2. Uma vez aberto o lacre, essa substância absorve a umidade ambiente, transformando-se em cloreto de cálcio di-hidratado, fórmula CaCl2⋅2H2O.
Considere a massa molar da água igual a 18 gramas por mol, e a massa molar do cloreto de cálcio anidro igual a 111 gramas por mol.
Na hidratação da substância presente no antimofo, o ganho percentual, em massa, é mais próximo de","['14%.', '16%.', '24%.', '32%.', '75%.']",D,False
135,questao_136,"Uma pessoa comprou um ingresso para o cinema em cuja entrada está afixado um mapa com a representação bidimensional do posicionamento das poltronas, conforme a figura. Essa pessoa, após consultar o mapa, começou a subir uma das escadas e parou na posição indicada pela estrela, direcionada para o norte. Ela conferiu seu bilhete e observou que, para encontrar sua poltrona, deveria partir do ponto onde estava, continuar subindo a escada na direção norte por mais quatro fileiras e olhar à sua direita, e sua poltrona será a terceira.
[[placeholder]]
Nesse cinema, as poltronas são identificadas por uma letra, que indica a fileira, e um número, que fornece a posição da poltrona na fileira, respectivamente.
A poltrona dessa pessoa é a identificada por","['A6.', 'H1.', 'H6.', 'I1.', 'I6.']",E,True
136,questao_137,"O metrô de um município oferece dois tipos de tíquetes com colorações diferentes, azul e vermelha, sendo vendidos em cartelas, cada qual com nove tíquetes da mesma cor e mesmo valor unitário. Duas cartelas de tíquetes azuis e uma cartela de tíquetes vermelhos são vendidas por 32,40 reais. Sabe-se que o preço de um tíquete azul menos o preço de um tíquete vermelho é igual ao preço de um tíquete vermelho mais cinco centavos.
Qual o preço, em real, de uma cartela de tíquetes vermelhos?","['4,68', '6,30', '9,30', '10,50', '10,65']",B,False
137,questao_138,"O gráfico expõe alguns números da gripe A-H1N1. Entre as categorias que estão em processo de imunização, uma já está completamente imunizada, a dos trabalhadores da saúde.
[[placeholder]]
De acordo com o gráfico, entre as demais categorias, a que está mais exposta ao vírus da gripe A-H1N1 é a categoria de","['indígenas.', 'gestantes.', 'doentes crônicos.', 'adultos entre 20 e 29 anos.', 'crianças de 6 meses a 2 anos.']",Anulado,True
138,questao_139,"A figura representa uma escada com três degraus, construída em concreto maciço, com suas medidas especificadas.[[placeholder]]
Nessa escada, pisos e espelhos têm formato retangular, e as paredes laterais têm formato de um polígono cujos lados adjacentes são perpendiculares. Pisos, espelhos e paredes laterais serão revestidos em cerâmica.
A área a ser revestida em cerâmica, em metro quadrado, mede","['1,20.', '1,35.', '1,65.', '1,80.', '1,95.']",E,True
139,questao_140,"Um supermercado conta com cinco caixas disponíveis para pagamento. Foram instaladas telas que apresentam o tempo médio gasto por cada caixa para iniciar e finalizar o atendimento de cada cliente, e o número de pessoas presentes na fila de cada caixa em tempo real. Um cliente, na hora de passar sua compra, sabendo que cada um dos cinco caixas iniciará um novo atendimento naquele momento, pretende gastar o menor tempo possível de espera na fila. Ele observa que as telas apresentavam as informações a seguir.
• Caixa 1: atendimento 12 minutos, 5 pessoas na fila.
• Caixa 2: atendimento 6 minutos, 9 pessoas na fila.
• Caixa 3: atendimento 5 minutos, 6 pessoas na fila.
• Caixa 4: atendimento 15 minutos, 2 pessoas na fila.
• Caixa 5: atendimento 9 minutos, 3 pessoas na fila.
Para alcançar seu objetivo, o cliente deverá escolher o caixa","['1.', '2.', '3.', '4.', '5.']",E,False
140,questao_141,"As figuras pintadas no quadro da sala de estar de uma residência representam as silhuetas de parte das torres de um castelo e, ao fundo, a de uma lua cheia. A lua foi pintada na forma de um círculo, e o telhado da torre mais alta, na forma de triângulo equilátero, foi pintado sobrepondo parte da lua. O centro da lua coincide com um dos vértices do telhado da torre mais alta.
[[placeholder]]
Nesse quadro, a parte da lua escondida atrás da torre mais alta do castelo pode ser representada por um","['cone.', 'setor circular.', 'segmento circular.', 'triângulo isósceles.', 'arco de circunferência.']",B,True
141,questao_142,"Na planta baixa de um clube, a piscina é representada por um quadrado cuja área real mede 400 metros quadrados. Ao redor dessa piscina, será construída uma calçada, de largura constante igual a 5 metros.
[[placeholder]]
Qual é a medida da área, em metro quadrado, ocupada pela calçada?","['1 000', '900', '600', '500', '400']",D,True
142,questao_143,"Uma pessoa caminha por 30 minutos e utiliza um aplicativo instalado em seu celular para monitorar a variação da intensidade do sinal de internet recebido pelo aparelho durante o deslocamento. Chegando ao seu destino, o aplicativo forneceu este gráfico:
[[placeholder]]
Por quantos minutos, durante essa caminhada, o celular dessa pessoa ficou sem receber sinal de internet?","['6', '8', '10', '14', '24']",A,True
143,questao_144,"Uma loja vende seus produtos de duas formas: à vista ou financiado em três parcelas mensais iguais. Para definir o valor dessas parcelas nas vendas financiadas, a loja aumenta em 20 por cento o valor do produto à vista e divide esse novo valor por 3. A primeira parcela deve ser paga no ato da compra, e as duas últimas, em 30 e 60 dias após a compra.
Um cliente da loja decidiu comprar, de forma financiada, um produto cujo valor à vista é 1 500 reais.
Utilize 5,29 como aproximação para raiz quadrada de 28.
A taxa mensal de juros compostos praticada nesse financiamento é de","['6,7%', '10%', '20%', '21,5%', '23,3%']",D,False
144,questao_145,"Para concretar a laje de sua residência, uma pessoa contratou uma construtora. Tal empresa informa que o preço y do concreto bombeado é composto de duas partes: uma fixa, chamada de taxa de bombeamento, e uma variável, que depende do volume x de concreto utilizado. Sabe-se que a taxa de bombeamento custa 500 reais e que o metro cúbico do concreto bombeado é de 250 reais.
A expressão que representa o preço y em função do volume x, em metro cúbico, é","['y = 250x.', 'y = 500x.', 'y = 750x.', 'y = 250x + 500.', 'y = 500x + 250.']",D,False
145,questao_146,"Lucas precisa estacionar o carro pelo período de 40 minutos, e sua irmã Clara também precisa estacionar o carro pelo período de 6 horas. O estacionamento Verde cobra 5 reais por hora de permanência. O estacionamento Amarelo cobra 6 reais por 4 horas de permanência e mais 2,50 reais por hora ou fração de hora ultrapassada. O estacionamento Preto cobra 7 reais por 3 horas de permanência e mais 1 real por hora ou fração de hora ultrapassada.
Os estacionamentos mais econômicos para Lucas e Clara, respectivamente, são","['Verde e Preto.', 'Verde e Amarelo.', 'Amarelo e Amarelo.', 'Preto e Preto.', 'Verde e Verde.']",A,False
146,questao_147,"Estudantes trabalhando com robótica criaram uma “torneira inteligente” que automatiza sua abertura e seu fechamento durante a limpeza das mãos. A tecnologia funciona da seguinte forma: ao se colocarem as mãos sob a torneira, ela libera água durante 3 segundos para que a pessoa possa molhá-las. Em seguida, interrompe o fornecimento de água por 5 segundos, enquanto a pessoa ensaboa suas mãos, e finaliza o ciclo liberando água para o enxágue por mais 3 segundos. Considere o tempo (t), em segundo, contado a partir do instante em que se inicia o ciclo. A vazão de água nessa torneira é constante. Um esboço de gráfico que descreve o volume de água acumulado, em litro, liberado por essa torneira durante um ciclo de lavagem das mãos, em função do tempo (t), em segundo, é
[[placeholder]]","['[[placeholder]]', '[[placeholder]]', '[[placeholder]]', '[[placeholder]]', '[[placeholder]]']",B,True
147,questao_148,"As características culturais variam de povo para povo. Há notícias de um povo que possuía formas de contar diferentes das nossas, como indicado no quadrinho a seguir.
[[placeholder]]
Segundo o padrão de contagem indicado na figura, as representações dos numerais cinco e sete, nessa cultura, devem ser, respectivamente,","['okosa urapum urapum urapum e okosa okosa urapum urapum urapum.', 'okosa okosa urapum e okosa okosa okosa okosa urapum.', 'okosa okosa urapum e okosa okosa okosa urapum.', 'okosa urapum urapum e okosa urapum okosa urapum urapum.', 'okosa okosa urapum e okosa okosa okosa okosa.']",C,True
148,questao_149,"Um tipo de semente necessita de bastante água nos dois primeiros meses após o plantio. Um produtor pretende estabelecer o melhor momento para o plantio desse tipo de semente, nos meses de outubro a março. Após consultar a previsão do índice mensal de precipitação de chuva (ImPC) da região onde ocorrerá o plantio, para o período chuvoso de 2020 - 2021, ele obteve os seguintes dados:
• outubro/2020: ImPC é igual a 250 milímetros;
• novembro/2020: ImPC é igual a 150 milímetros;
• dezembro/2020: ImPC é igual a 200 milímetros;
• janeiro/2021: ImPC é igual a 450 milímetros;
• fevereiro/2021: ImPC é igual a 100 milímetros;
• março/2021: ImPC é igual a 200 milímetros.
Com base nessas previsões, ele precisa escolher dois meses consecutivos em que a média mensal de precipitação seja a maior possível.
No início de qual desses meses o produtor deverá plantar esse tipo de semente?","['Outubro.', 'Novembro.', 'Dezembro.', 'Janeiro.', 'Fevereiro.']",C,False
149,questao_150,"Um artista plástico esculpe uma escultura a partir de um bloco de madeira de lei, em etapas. Inicialmente, esculpe um cone reto com 36 centímetros de altura e diâmetro da base medindo 18 centímetros. Em seguida, remove desse cone um cone menor, cujo diâmetro da base mede 6 centímetros obtendo, assim, um tronco de cone, conforme ilustrado na figura.
[[placeholder]]
Em seguida, perfura esse tronco de cone, removendo um cilindro reto, de diâmetro 6 centímetros, cujo eixo de simetria é o mesmo do cone original. Dessa forma, ao final, a escultura tem a forma de um tronco de cone com uma perfuração cilíndrica de base a base.
O tipo de madeira utilizada para produzir essa escultura tem massa igual a 0,6 grama por centímetro cúbico de volume. Utilize 3 como aproximação para pi.
Qual é a massa, em grama, dessa escultura?","['1 198,8', '1 296,0', '1 360,8', '4 665,6', '4 860,0']",B,True
150,questao_151,"Os 100 funcionários de uma empresa estão distribuídos em dois setores: Produção e Administração. Os funcionários de um mesmo setor recebem salários com valores iguais. O quadro apresenta a quantidade de funcionários por setor e seus respectivos salários.

| Setor         |   Quantidade de funcionários  | Salário (em real)    |
|:--------------|------------------------------:|:---------------------|
| Produção      |                           75  | 2 000,00             |
| Administração |                           25  | 7 000,00             |

A média dos salários dos 100 funcionários dessa empresa, em real, é","['2 000,00.', '2 500,00.', '3 250,00.', '4 500,00.', '9 000,00.']",C,False
151,questao_152,"Visando atrair mais clientes, o gerente de uma loja anunciou uma promoção em que cada cliente que realizar uma compra pode ganhar um voucher para ser usado em sua próxima compra. Para ganhar seu voucher, o cliente precisa retirar, ao acaso, uma bolinha de dentro de cada uma das duas urnas A e B disponibilizadas pelo gerente, nas quais há apenas bolinhas pretas e brancas. Atualmente, a probabilidade de se escolher, ao acaso, uma bolinha preta na urna A é igual a 20 por cento e a probabilidade de se escolher uma bolinha preta na urna B é 25 por cento. Ganha o voucher o cliente que retirar duas bolinhas pretas, uma de cada urna.
Com o passar dos dias, o gerente percebeu que, para a promoção ser viável aos negócios, era preciso alterar a probabilidade de acerto do cliente sem alterar a regra da promoção. Para isso, resolveu alterar a quantidade de bolinhas brancas na urna B de forma que a probabilidade de um cliente ganhar o voucher passasse a ser menor ou igual a 1 por cento. Sabe-se que a urna B tem 4 bolinhas pretas e que, em ambas as urnas, todas as bolinhas têm a mesma probabilidade de serem retiradas.
Qual é o número mínimo de bolinhas brancas que o gerente deve adicionar à urna B?","['20', '60', '64', '68', '80']",C,False
152,questao_153,"Dirigir após ingerir bebidas alcoólicas é uma atitude extremamente perigosa, uma vez que, a partir da primeira dose, a pessoa já começa a ter perda de sensibilidade de movimentos e de reflexos. Apesar de a eliminação e absorção do álcool depender de cada pessoa e de como o organismo consegue metabolizar a substância, ao final da primeira hora após a ingestão, a concentração de álcool (C) no sangue corresponde a aproximadamente 90 por cento da quantidade (q) de álcool ingerida, e a eliminação total dessa concentração pode demorar até 12 horas.
Nessas condições, ao final da primeira hora após a ingestão da quantidade q de álcool, a concentração C dessa substância no sangue é expressa algebricamente por","['C = 0,9q.', 'C = 0,1q.', 'C = 1 - 0,1q.', 'C = 1 - 0,9q.', 'C = q - 10.']",A,False
153,questao_154,"Um investidor iniciante observou o gráfico que apresenta a evolução dos valores de duas criptomoedas A e B em relação ao tempo.
[[placeholder]]
Durante horas consecutivas, esses valores foram observados em nove instantes, representados por horas exatas.
Em quantos desses instantes a criptomoeda A estava mais valorizada do que a criptomoeda B?","['3', '4', '6', '7', '9']",B,True
154,questao_155,"A exposição a alguns níveis sonoros pode causar lesões auditivas. Por isso, em uma indústria, são adotadas medidas preventivas de acordo com a máquina que o funcionário opera e o nível N de intensidade do som, medido em decibel (dB), a que o operário é exposto, sendo N igual a log na base 10 de I elevado a 10 menos log na base 10 de I0 elevado a 10, I a intensidade do som e I0 igual a 10 elevado a menos 12, watts por metro quadrado.
Quando o som é considerado baixo, ou seja, N é igual a 48 decibéis ou menos, deve ser utilizada a medida preventiva 1. No caso de o som ser moderado, quando N está no intervalo (48 decibéis, 55 decibéis), deve ser utilizada a medida preventiva 2. Quando o som é moderado alto, que equivale a N no intervalo (55 decibéis, 80 decibéis), a medida preventiva a ser usada é a 3. Se N estiver no intervalo (80 decibéis, 115 decibéis), quando o som é considerado alto, deve ser utilizada a medida preventiva 4. E se o som é considerado muito alto, com N maior que 115 decibéis, deve-se utilizar a medida preventiva 5.
Uma nova máquina, com I igual a 8 vezes 10 elevado a menos 8, watts por metro quadrado, foi adquirida e será classificada de acordo com o nível de ruído que produz.
Considere 0,3 como aproximação para log na base 10 de 2.
O funcionário que operará a nova máquina deverá adotar a medida preventiva","['1.', '2.', '3.', '4.', '5.']",B,False
155,questao_156,"Em um colégio público, a admissão no primeiro ano se dá por sorteio. Neste ano há 55 candidatos, cujas inscrições são numeradas de 01 a 55. O sorteio de cada número de inscrição será realizado em etapas, utilizando-se duas urnas. Da primeira urna será sorteada uma bola, dentre bolas numeradas de 0 a 9, que representará o algarismo das unidades do número de inscrição a ser sorteado e, em seguida, da segunda urna, será sorteada uma bola para representar o algarismo das dezenas desse número. Depois do primeiro sorteio, e antes de se sortear o algarismo das dezenas, as bolas que estarão presentes na segunda urna serão apenas aquelas cujos números formam, com o algarismo já sorteado, um número de 01 a 55.
As probabilidades de os candidatos de inscrição número 50 e 02 serem sorteados são, respectivamente,","['1/50 e 1/60.', '1/50 e 1/50.', '1/50 e 1/10.', '1/55 e 1/54.', '1/100 e 1/100.']",A,False
156,questao_157,"O esquema mostra como a intensidade luminosa decresce com o aumento da profundidade em um rio, sendo L0 a intensidade na sua superfície.
[[placeholder]]
Considere que a intensidade luminosa diminui, a cada metro acrescido na profundidade, segundo o mesmo padrão do esquema
A intensidade luminosa correspondente à profundidade de 6 metros é igual a.","['(1/9)L0.', '(16/27)L0.', '(32/243)L0.', '(64/729)L0.', '(128/2 187)L0.']",D,True
157,questao_158,"Analisando as vendas de uma empresa, o gerente concluiu que o montante diário arrecadado, em milhar de real, poderia ser calculado pela expressão V de x é igual a, abre parêntese, x ao quadrado sobre 4, fecha parêntese, menos 10 vezes x mais 105, em que os valores de x representam os dias do mês, variando de 1 a 30.
Um dos fatores para avaliar o desempenho mensal da empresa é verificar qual é o menor montante diário V0 arrecadado ao longo do mês e classificar o desempenho conforme as categorias apresentadas a seguir, em que as quantidades estão expressas em milhar de real.
• Ótimo: V0 maior ou igual a 24.
• Bom: 20 menor ou igual a V0 menor que 24.
• Normal: 10 menor ou igual a V0 menor que 20.
• Ruim: 4 menor ou igual a V0 menor que 10.
• Péssimo: V0 menor que 4.
No caso analisado, qual seria a classificação do desempenho da empresa?","['Ótimo.', 'Bom.', 'Normal.', 'Ruim.', 'Péssimo.']",D,False
158,questao_159,"Um professor, para promover a aprendizagem dos estudantes em estatística, propôs uma atividade. O objetivo era verificar o percentual de estudantes com massa corporal abaixo da média e altura acima da média de um grupo de estudantes. Para isso, usando uma balança e uma fita métrica, avaliou uma amostra de dez estudantes, anotando as medidas observadas. O gráfico apresenta a massa corporal, em quilograma, e a altura, em metro, obtidas na atividade.
[[placeholder]]
Após a coleta dos dados, os estudantes calcularam a média dos valores obtidos, referentes à massa corporal e à altura, obtendo, respectivamente, 80 quilogramas e 1,65 metro.
Qual é o percentual de estudantes dessa amostra com massa corporal abaixo da média e altura acima da média?","['10', '20', '30', '50', '70']",B,True
159,questao_160,"Um pescador tem um custo fixo diário de 900 reais com combustível, iscas, manutenção de seu barco e outras pequenas despesas. Ele vende cada quilograma de peixe por 5 reais. Sua meta é obter um lucro mínimo de 800 reais por dia. Sozinho, ele consegue, ao final de um dia de trabalho, pescar 180 quilogramas de peixe, o que é suficiente apenas para cobrir o custo fixo diário. Portanto, precisa contratar ajudantes, pagando para cada um 250 reais por dia de trabalho. Além desse valor, 4 por cento da receita obtida pela venda de peixe é repartida igualmente entre os ajudantes. Considerando o tamanho de seu barco, ele pode contratar até 5 ajudantes. Ele sabe que com um ajudante a pesca diária é de 300 quilogramas e que, a partir do segundo ajudante contratado, aumenta-se em 100 quilogramas a quantidade de peixe pescada por ajudante em um dia de trabalho.
A quantidade mínima de ajudantes que esse pescador precisa contratar para conseguir o lucro diário pretendido é","['1.', '2.', '3.', '4.', '5.']",D,False
160,questao_161,"Um agricultor é informado sobre um método de proteção para sua lavoura que consiste em inserir larvas específicas, de rápida reprodução. A reprodução dessas larvas faz com que sua população multiplique-se por 10 a cada 3 dias e, para evitar eventuais desequilíbrios, é possível cessar essa reprodução aplicando-se um produto X. O agricultor decide iniciar esse método com 100 larvas e dispõe de 5 litros do produto X, cuja aplicação recomendada é de exatamente 1 litro para cada população de 200 000 larvas. A quantidade total do produto X de que ele dispõe deverá ser aplicada de uma única vez.
Quantos dias após iniciado esse método o agricultor deverá aplicar o produto X?","['2', '4', '6', '12', '18']",D,False
161,questao_162,"Ao realizar o cadastro em um aplicativo de investimentos, foi solicitado ao usuário que criasse uma senha, sendo permitido o uso somente dos seguintes caracteres:
•algarismos de 0 a 9;
•26 letras minúsculas do alfabeto;
•26 letras maiúsculas do alfabeto;
•6 caracteres especiais exclamação, arroba, hashtag, cifrão, asterisco, e comercial.
Três tipos de estruturas para senha foram apresentadas ao usuário:
• tipo 1: formada por quaisquer quatro caracteres distintos, escolhidos dentre os permitidos;
• tipo 2: formada por cinco caracteres distintos, iniciando por três letras, seguidas por um algarismo e, ao final, um caractere especial;
• tipo 3: formada por seis caracteres distintos, iniciando por duas letras, seguidas por dois algarismos e, ao final, dois caracteres especiais.
Considere p1, p2 e p3 as probabilidades de se descobrirem ao acaso, na primeira tentativa, as senhas dos tipos 1, 2 e 3, respectivamente.
Nessas condições, o tipo de senha que apresenta a menor probabilidade de ser descoberta ao acaso, na primeira tentativa, é o","['tipo 1, pois p1 < p2 < p3.', 'tipo 1, pois tem menor quantidade de caracteres.', 'tipo 2, pois tem maior quantidade de letras.', 'tipo 3, pois p3 < p2 < p1.', 'tipo 3, pois tem maior quantidade de caracteres.']",A,False
162,questao_163,"Em primeiro de junho, um canil que cria 98 cães tem, em estoque, a quantidade exata de ração para fornecer, diariamente, 1 000 gramas para cada animal durante 30 dias. No início do décimo primeiro dia o canil recebeu dois novos cães. Com isso, a quantidade de ração diária por animal teve que ser recalculada para que o restante de ração em estoque fosse suficiente para alimentar a todos até o fim do mês, garantindo, para cada cão, uma mesma porção diária da ração.
Qual a quantidade de ração, em grama, que deverá ser dada diariamente para cada cão, do dia 11 de junho até o final desse mês?","['306', '500', '510', '653', '980']",E,False
163,questao_164,"A figura ilustra uma roda-gigante no exato instante em que a cadeira onde se encontra a pessoa P está no ponto mais alto dessa roda-gigante.
[[placeholder]]
Com o passar do tempo, à medida que a roda-gigante gira, com velocidade angular constante e no sentido horário, a altura da cadeira onde se encontra a pessoa P, em relação ao solo, vai se alterando.
O gráfico que melhor representa a variação dessa altura, em função do tempo, contado a partir do instante em que a cadeira da pessoa P se encontra na posição mais alta da roda-gigante, é
[[placeholder]]
","['[[placeholder]]', '[[placeholder]]', '[[placeholder]]', '[[placeholder]]', '[[placeholder]]']",A,True
164,questao_165,"No alojamento de uma universidade, há alguns quartos com o padrão superior ao dos demais. Um desses quartos ficou disponível, e muitos estudantes se candidataram para morar no local. Para escolher quem ficará com o quarto, um sorteio será realizado. Para esse sorteio, cartões individuais com os nomes de todos os estudantes inscritos serão depositados em uma urna, sendo que, para cada estudante de primeiro ano, será depositado um único cartão com seu nome; para cada estudante de segundo ano, dois cartões com seu nome; e, para cada estudante de terceiro ano, três cartões com seu nome. Foram inscritos 200 estudantes de primeiro ano, 150 de segundo ano e 100 de terceiro ano. Todos os cartões têm a mesma probabilidade de serem sorteados.
Qual a probabilidade de o vencedor do sorteio ser um estudante de terceiro ano?","['1/2.', '1/3.', '1/8.', '2/9.', '3/8.']",E,False
165,questao_166,"A água utilizada pelos 75 moradores de um vilarejo provém de um reservatório de formato cilíndrico circular reto cujo raio da base mede 5 metros, sempre abastecido no primeiro dia de cada mês por caminhões-pipa. Cada morador desse vilarejo consome, em média, 200 litros de água por dia.
No mês de junho de um determinado ano, o vilarejo festejou o dia do seu padroeiro e houve um gasto extra de água nos primeiros 20 dias. Passado esse período, as pessoas verificaram a quantidade de água presente no reservatório e constataram que o nível da coluna de água estava em 1,5 metro. Decidiram, então, fazer um racionamento de água durante os 10 dias seguintes. Considere 3 como aproximação para pi.
Qual é a quantidade mínima de água, em litro, que cada morador, em média, deverá economizar por dia, de modo que o reservatório não fique sem água nos próximos 10 dias?","['50', '60', '80', '140', '150']",A,False
166,questao_167,"Em janeiro do ano passado, a direção de uma fábrica abriu uma creche para os filhos de seus funcionários, com 10 salas, cada uma com capacidade para atender 10 crianças a cada ano. As vagas são sorteadas entre os filhos dos funcionários inscritos, enquanto os não contemplados pelo sorteio formam uma lista de espera. No ano passado, a lista de espera teve 400 nomes e, neste ano, esse número cresceu 10 por cento.
A direção da fábrica realizou uma pesquisa e constatou que a lista de espera para o próximo ano terá a mesma quantidade de nomes da lista de espera deste ano. Decidiu, então, construir, ao longo desse ano, novas salas para a creche, também com capacidade de atendimento para 10 crianças cada, de modo que o número de nomes na lista de espera no próximo ano seja 25 por cento menor que o deste ano.
Onúmero mínimo de salas que deverão ser construídas é","['10.', '11.', '13.', '30.', '33.']",B,False
167,questao_168,"A foto mostra a construção de uma cisterna destinada ao armazenamento de água. Uma cisterna como essa, na forma de cilindro circular reto com 3 metros quadrados de área da base, foi abastecida por um curso-d’água com vazão constante. O seu proprietário registrou a altura do nível da água no interior da cisterna durante o abastecimento em diferentes momentos de um mesmo dia, conforme o quadro.
[[placeholder]]
Qual foi a vazão, em metro cúbico por hora, do curso-d’água que abasteceu a cisterna?","['0,3', '0,5', '0,9', '1,8', '2,7']",C,True
168,questao_169,"Num certo momento de um jogo digital, a tela apresenta a imagem representada na figura. O ponto Q1 representa a posição de um jogador que está com a bola, os pontos Q2, Q3, Q4, Q5 e Q6 também indicam posições de jogadores da mesma equipe, e os pontos A e B indicam os dois pés da trave mais próxima deles. No momento da partida retratado, o jogador Q1 tem a posse da bola, que será passada para um dos outros jogadores das posições Qn, tal que n pertence ao conjunto formado pelos elementos 2, 3, 4, 5, 6, cujo ângulo A, Qn, B tenha a mesma medida do ângulo alfa que é igual ao ângulo A, Q1, B.
[[placeholder]]
Qual é o jogador que receberá a bola?","['Q2', 'Q3', 'Q4', 'Q5', 'Q6']",B,True
169,questao_170,"O triângulo da figura é denominado triângulo mágico. Nos círculos, escrevem-se os números de 1 a 6, sem repetição, com um número em cada círculo. O objetivo é distribuir os números de forma que as somas dos números em cada lado do triângulo sejam iguais.
[[placeholder]]
Considere que os números colocados nos vértices do triângulo estejam em progressão aritmética de razão igual a 2.
Nas condições propostas, quais as possíveis soluções para as somas dos números que formam os lados do triângulo?","['Há somente uma solução possível, e as somas em cada lado do triângulo são iguais a 7.', 'Há somente uma solução possível, e as somas em cada lado do triângulo são iguais a 9.', 'Há somente duas soluções possíveis, uma em que as somas em cada lado do triângulo são iguais a 7 e outra em que as somas são iguais a 9.', 'Há somente duas soluções possíveis, uma em que as somas em cada lado do triângulo são iguais a 9 e outra em que as somas são iguais a 12.', 'Há somente duas soluções possíveis, uma em que as somas em cada lado do triângulo são iguais a 10 e outra em que as somas são iguais a 11.']",E,True
170,questao_171,"O gerente de uma fábrica pretende comparar a evolução das vendas de dois produtos similares (1 e 2). Para isso, passou a verificar o número de unidades vendidas de cada um desses produtos em cada mês. Os resultados dessa verificação, para os meses de abril a junho, são apresentados na tabela.

| Produto    |   Vendas em abril (unidade)  |   Vendas em maio (unidade)  |   Vendas em junho (unidade)  |
|:-----------|-----------------------------:|----------------------------:|-----------------------------:|
| l          |                          80  |                         90  |                         100  |
| ll         |                         190  |                        170  |                         150  |

O gerente estava decidido a cessar a produção do produto 2 no mês seguinte àquele em que as vendas do produto 1 superassem as do produto 2.
Suponha que a variação na quantidade de unidades vendidas dos produtos 1 e 2 se manteve, mês a mês, como no período representado na tabela.
Em qual mês o produto 2 parou de ser produzido?","['Junho.', 'Julho.', 'Agosto.', 'Setembro.', 'Outubro.']",D,False
171,questao_172,"Uma empresa de transporte faz regularmente um levantamento do número de viagens realizadas durante o dia por todos os 160 motoristas cadastrados em seu aplicativo. Em um certo dia, foi gerado um relatório, por meio de um gráfico de barras, no qual se relacionaram a quantidade de motoristas com a quantidade de viagens realizadas até aquele instante do dia.
[[placeholder]]
Comparando os valores da média, da mediana e da moda da distribuição das quantidades de viagens realizadas pelos motoristas cadastrados nessa empresa, obtém-se","['mediana = média < moda.', 'mediana = moda < média.', 'mediana < média < moda.', 'moda < média < mediana.', 'moda < mediana < média.']",E,True
172,questao_173,"Uma pessoa pratica quatro atividades físicas — caminhar, correr, andar de bicicleta e jogar futebol — como parte de seu programa de emagrecimento. Essas atividades são praticadas semanalmente de acordo com o quadro, que apresenta o número de horas diárias por atividade.

| Dias da semana    | Caminhar    | Correr    | Andar de bicicleta    | Jogar futebol    |
|:------------------|:------------|:----------|:----------------------|:-----------------|
| Segunda-feira     | 1,0         | 0,5       | 0,0                   | 2,0              |
| Terça-feira       | 0,5         | 1,0       | 0,5                   | 1,0              |
| Quarta-feira      | 0,0         | 1,5       | 1,0                   | 0,5              |
| Quinta-feira      | 0,0         | 2,0       | 0,0                   | 0,0              |
| Sexta-feira       | 0,0         | 0,5       | 0,0                   | 2,5              |

Ela deseja comemorar seu aniversário e escolhe o dia da semana em que o gasto calórico com as atividades físicas praticadas for o maior. Para tanto, considera que os valores dos gastos calóricos das atividades por hora (caloria por hora) são os seguintes:

| Atividade física       |   Caminhar  |   Correr  |   Andar de bicicleta  |   Jogar futebol  |
|:-----------------------|------------:|----------:|----------------------:|-----------------:|
| Gasto calórico (cal/h) |        248  |      764  |                  356  |             492  |

O dia da semana em que será comemorado o aniversário é","['segunda-feira.', 'terça-feira.', 'quarta-feira.', 'quinta-feira.', 'sexta-feira.']",C,False
